id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,area
21204565,NashVilla - Luxury by Belmont,143516774,Julie,,District 17,36.13788374,-86.78805788,Entire home/apt,202,2,6,6/3/2018,0.25,5,338,Nashville
21204571,Modern & Stylish 12South Home,143516774,Julie,,District 17,36.12812546,-86.78679319,Entire home/apt,139,2,5,7/8/2018,0.22,5,320,Nashville
21204577,Hip Nashville Studio,143516774,Julie,,District 18,36.12164615,-86.79262084,Entire home/apt,131,3,4,9/26/2016,0.17,5,333,Nashville
21204581,Brand New with Roof Deck,143516774,Julie,,District 20,36.16307356,-86.85453828,Entire home/apt,141,2,14,5/20/2018,0.61,5,318,Nashville
21204693,True Opulence in South Nashville,143516774,Julie,,District 16,36.09506537,-86.72754025,Entire home/apt,120,2,4,11/6/2016,0.18,5,322,Nashville
21211913,Nashville's Finest w/ Rooftop Deck,143510570,Cassie,,District 17,36.14619918,-86.78611263,Entire home/apt,193,3,15,7/6/2018,0.7,18,306,Nashville
21211927,Hip New House in East Nashville,143510570,Cassie,,District 6,36.18199761,-86.73039505,Entire home/apt,194,2,5,5/4/2018,0.23,18,364,Nashville
21211935,"Charming, Family Friendly Home!",143510570,Cassie,,District 25,36.11137717,-86.77707769,Entire home/apt,139,2,3,1/3/2017,0.13,18,347,Nashville
21212020,Upscale & All-New Close to Downtown,143510570,Cassie,,District 17,36.13703934,-86.78701576,Entire home/apt,149,2,9,3/5/2018,0.41,18,327,Nashville
21212027,Beautiful New Nashville House! Close to Downtown!,143510570,Cassie,,District 21,36.18464356,-86.82132934,Entire home/apt,139,2,3,6/3/2018,0.14,18,334,Nashville
21220159,Magnolia-Inspired Farmhouse Suite Near Downtown,31422469,Alyssa & Konrad,,District 16,36.10423675,-86.74385476,Entire home/apt,95,1,71,6/26/2018,7.66,2,74,Nashville
21228192,EXPANSIVE LUXURY-12 South/Bluebird Cafe/Vanderbilt,116294524,Stephenie & Michael,,District 25,36.09546413,-86.80546021,Entire home/apt,455,2,18,6/6/2018,2.13,3,307,Nashville
21229675,$7 uber to downtown broadway,35208416,Jenny,,District 21,36.1631077,-86.80520458,Entire home/apt,299,1,9,6/10/2018,0.96,2,311,Nashville
21230858,Family friendly camper in heart of Nashville.,27012188,Amy,,District 8,36.2520908,-86.72672342,Entire home/apt,90,1,2,4/21/2018,0.62,1,101,Nashville
21231051,Bunkerhill Cottage 4 miles/ Downtown,93912654,Rebekah,,District 16,36.12856161,-86.72263638,Entire home/apt,80,1,124,7/9/2018,13.29,1,110,Nashville
21231154,la maga,7040278,J.Wes,,District 5,36.18072416,-86.75067389,Entire home/apt,118,1,92,7/9/2018,10.7,2,277,Nashville
21237456,3BR Near Downtown,106505883,TurnKey,,District 23,36.09298624,-86.886929,Entire home/apt,133,2,2,5/22/2018,0.31,110,355,Nashville
21242507,The Miranda Lambert - 11 Mins to Downtown!,85360355,StayLocalNashville,,District 24,36.14231903,-86.83080483,Entire home/apt,109,1,24,7/1/2018,2.59,74,1,Nashville
21246955,"Grande Ole Opry, Music City, Wyndham Nashville",47475013,Hamilton,,District 15,36.22112858,-86.70599157,Entire home/apt,149,2,0,,,2,310,Nashville
21249130,East Nash Bungalow,57120856,Matt,,District 6,36.18748729,-86.74103778,Entire home/apt,300,3,0,,,1,0,Nashville
21249857,Spacious 12 South Bungalow,34569620,Jake,,District 17,36.13199096,-86.78761933,Entire home/apt,97,2,21,6/28/2018,2.31,5,0,Nashville
21254060,Nashville room,127323890,Ashley,,District 32,36.06059784,-86.6426211,Private room,50,1,1,10/13/2017,0.11,1,0,Nashville
21254293,Summer offer!! 4 min to Downtown Nashville,22578580,Andrea,,District 19,36.14459938,-86.79430966,Shared room,30,1,13,6/17/2018,2.22,1,49,Nashville
21262489,"Grande Ole Opry, Music City, Wyndham Nashville",47475013,Hamilton,,District 15,36.21986193,-86.70561605,Entire home/apt,219,2,1,6/5/2018,0.77,2,292,Nashville
21264420,Rooftop! New Upscale Villa: Midtown/Vandy Walkable,68753145,Billy,,District 17,36.14254271,-86.79022415,Entire home/apt,335,2,18,6/25/2018,2.16,1,167,Nashville
21267439,High End Minimalist Nashville Living 3!,61840532,Music City,,District 18,36.14626135,-86.80757692,Entire home/apt,69,1,27,6/24/2018,3.01,3,294,Nashville
21267861,East Unknown,74857134,Patrick,,District 6,36.16749745,-86.75181009,Entire home/apt,97,3,0,,,1,0,Nashville
21274644,Modern apartment near zoo,28363980,Jonathan,,District 26,36.08679531,-86.73279741,Entire home/apt,100,1,4,10/23/2017,0.44,1,0,Nashville
21276319,Quiet room 10 minutes from downtown,67874596,Miss,,District 5,36.20937434,-86.75019852,Private room,41,1,63,6/26/2018,7.33,4,87,Nashville
21276816,The Johnny Cash Suite,153919195,Dyer Management,,District 19,36.16226387,-86.775818,Entire home/apt,106,1,28,6/29/2018,3.01,24,300,Nashville
21277141,The Dolly Suite 128,153919195,Dyer Management,,District 19,36.1591146,-86.77311294,Entire home/apt,130,1,24,6/29/2018,2.46,24,337,Nashville
21277643,Broadway-Adjacent Artsy EASTSIDE Apartment!,2482996,Sandy,,District 5,36.18188998,-86.75660473,Entire home/apt,115,2,44,7/11/2018,5.55,2,246,Nashville
21278657,Spacious 4BR/2BA Home near Music Row by Domio,67834559,Domio,,District 19,36.14398883,-86.78884963,Entire home/apt,199,2,23,7/8/2018,2.57,30,119,Nashville
21291024,"private studio apt. Side entry, wifi and parking.",154052955,Louise,,District 35,36.05549731,-86.94053049,Entire home/apt,75,4,10,6/23/2018,1.28,1,169,Nashville
21292904,The Nash Experience  3BR/2BA,154070493,Virginia,,District 21,36.16196404,-86.81825515,Entire home/apt,250,2,16,7/1/2018,2.47,1,128,Nashville
