id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,area
24492850,Private room  15 min train to downtown boston,185017710,Adrianna,,Jamaica Plain,42.32316454,-71.11077811,Private room,88,1,2,6/25/2018,0.81,2,328,Boston
24499346,"Steps from Fenway, Symphony and Boylston St",10825332,Xin,,Back Bay,42.34497091,-71.08544499,Entire home/apt,238,2,3,7/15/2018,2.5,1,19,Boston
24501001,Hilltop2- 2beds 4.6m to DT/CT near T w/freeprk,95762630,Fatima,,Dorchester,42.30275446,-71.06319734,Private room,64,2,9,7/16/2018,3.1,6,112,Boston
24512159,"Lux Studio Apt w/pool, gym & views of Olmsted Park",9419684,Mike,,Jamaica Plain,42.32889365,-71.11235879,Entire home/apt,194,7,0,,,128,166,Boston
24513062,"Lux Studio Apt w/pool, gym & views of Olmsted Park",9419684,Mike,,Jamaica Plain,42.32969211,-71.11191119,Entire home/apt,194,3,0,,,128,166,Boston
24515565,A place to call Home steps to T w/free pkrg,137467041,Natercia,,Dorchester,42.29678553,-71.07827415,Entire home/apt,171,2,3,6/23/2018,1.18,4,59,Boston
24515883,"Lux 1BR Apt w/pool, gym & views of Olmsted Park",9419684,Mike,,Jamaica Plain,42.3285238,-71.11266319,Entire home/apt,207,7,0,,,128,164,Boston
24516904,"Lux 1BR Apt w/pool, gym & views of Olmsted Park",9419684,Mike,,Jamaica Plain,42.3291852,-71.11178666,Entire home/apt,207,7,0,,,128,164,Boston
24517534,"Lux 2BR Apt w/pool, gym & views of Olmsted Park",9419684,Mike,,Jamaica Plain,42.32848288,-71.11120546,Entire home/apt,285,7,0,,,128,150,Boston
24517973,"Lux 2BR Apt w/pool, gym & views of Olmsted Park",9419684,Mike,,Jamaica Plain,42.32863927,-71.11214012,Entire home/apt,285,7,0,,,128,150,Boston
24518149,Boston Commons Condos 2BD 2,8534462,Nadia,,Downtown,42.35263062,-71.06350918,Entire home/apt,320,2,1,5/28/2018,0.58,24,115,Boston
24518213,Boston Commons Condos 2BD 1,8534462,Nadia,,Downtown,42.35147558,-71.06366314,Entire home/apt,320,2,2,7/1/2018,0.94,24,303,Boston
24519241,Lux 2BR Apt in Boston Seaport w/WiFi,9419684,Mike,,South Boston,42.33625661,-71.03528411,Entire home/apt,499,3,3,6/16/2018,1.53,128,166,Boston
